200	200
199
18	11	1
23	11	1
17	35	1
21	35	1
25	10	1
5	1	1
7	1	1
76	12	1
8	12	1
5	9	1
7	9	1
9	13	1
16	13	1
12	22	1
5	4	1
13	4	1
16	19	1
7	19	1
46	8	1
30	8	1
8	20	1
5	31	1
13	31	1
23	7	1
23	7	1
30	12	1
9	9	1
16	9	1
23	5	1
23	5	1
16	16	1
7	16	1
21	12	1
10	12	1
6	19	1
32	39	1
9	39	1
43	45	1
17	11	1
5	7	1
16	7	1
5	4	1
16	4	1
21	7	1
10	7	1
13	19	1
11	11	1
17	11	1
6	18	1
32	18	1
19	28	1
9	9	1
3	9	1
6	35	1
11	8	1
17	8	1
9	19	1
3	19	1
6	22	1
19	5	1
13	5	1
13	21	1
6	13	1
5	6	1
5	4	1
12	4	1
5	2	1
12	2	1
19	17	1
13	17	1
5	7	1
17	7	1
32	6	1
9	6	1
41	9	1
43	9	1
6	8	1
22	8	1
19	7	1
12	7	1
60	17	1
19	17	1
10	50	1
24	30	1
5	30	1
28	34	1
27	8	1
27	8	1
9	4	1
18	4	1
7	18	1
3	10	1
12	10	1
5	12	1
9	62	1
9	47	1
9	47	1
11	7	1
29	7	1
4	22	1
2	11	1
5	11	1
9	16	1
19	97	1
3	2	1
12	2	1
15	6	1
5	6	1
11	15	1
29	15	1
7	48	1
8	41	1
12	41	1
2	5	1
5	5	1
24	4	1
5	4	1
3	6	1
3	3	1
1	3	1
9	14	1
22	4	1
7	4	1
19	3	1
9	3	1
3	3	1
1	3	1
17	4	1
2	4	1
9	13	1
18	4	1
4	4	1
7	12	1
40	8	1
4	8	1
3	8	1
4	8	1
12	4	1
5	4	1
2	9	1
18	8	1
4	8	1
12	5	1
5	5	1
13	44	1
13	37	1
7	11	1
11	11	1
16	67	1
4	14	1
6	14	1
39	6	1
18	6	1
39	18	1
18	18	1
7	26	1
11	26	1
9	15	1
9	15	1
4	10	1
6	10	1
8	7	1
12	7	1
23	7	1
17	7	1
27	14	1
21	21	1
28	16	1
5	16	1
23	7	1
17	7	1
13	7	1
18	7	1
33	6	1
7	6	1
27	26	1
28	5	1
5	5	1
5	10	1
8	10	1
31	23	1
6	7	1
3	7	1
24	8	1
7	20	1
16	14	1
5	14	1
21	3	1
12	3	1
21	16	1
12	16	1
5	13	1
8	13	1
6	1	1
3	1	1
9	12	1
24	12	1
16	5	1
5	5	1
