200	200
199
11	3	1
4	3	1
8	11	1
44	9	1
3	9	1
19	20	1
6	20	1
50	8	1
2	2	1
2	2	1
51	16	1
2	6	1
2	6	1
11	8	1
4	8	1
50	8	1
4	8	1
44	8	1
3	8	1
15	6	1
8	6	1
54	8	1
51	8	1
5	22	1
6	22	1
12	46	1
24	8	1
23	8	1
19	4	1
6	4	1
8	17	1
17	17	1
4	11	1
19	11	1
10	14	1
20	11	1
52	11	1
6	21	1
7	12	1
11	12	1
7	13	1
2	13	1
4	16	1
10	23	1
4	3	1
19	3	1
20	9	1
52	9	1
7	9	1
11	9	1
7	3	1
2	3	1
23	6	1
10	6	1
5	24	1
6	24	1
9	7	1
4	7	1
8	42	1
11	18	1
6	18	1
20	5	1
13	5	1
12	12	1
18	12	1
26	14	1
9	11	1
7	11	1
6	37	1
18	37	1
13	35	1
10	35	1
20	34	1
13	34	1
9	3	1
7	3	1
12	9	1
18	9	1
26	7	1
16	7	1
11	24	1
6	24	1
8	10	1
3	10	1
12	20	1
12	13	1
18	13	1
42	18	1
8	10	1
3	10	1
12	5	1
18	5	1
44	11	1
11	11	1
12	20	1
3	20	1
8	21	1
6	21	1
18	13	1
49	13	1
13	26	1
27	26	1
9	36	1
13	13	1
31	13	1
11	18	1
18	11	1
49	11	1
12	9	1
3	9	1
8	3	1
6	3	1
13	5	1
31	5	1
14	21	1
7	7	1
35	7	1
11	8	1
14	8	1
13	10	1
27	10	1
10	9	1
29	9	1
6	31	1
10	31	1
15	88	1
7	8	1
35	8	1
11	7	1
14	7	1
40	9	1
9	9	1
10	40	1
29	40	1
42	6	1
25	6	1
22	38	1
28	15	1
5	6	1
26	6	1
7	2	1
6	2	1
2	4	1
13	8	1
21	8	1
7	2	1
6	2	1
13	8	1
2	8	1
5	9	1
26	9	1
13	4	1
21	4	1
5	11	1
2	11	1
8	15	1
8	41	1
10	19	1
16	19	1
6	18	1
7	3	1
3	3	1
28	23	1
31	23	1
7	15	1
3	15	1
5	4	1
2	4	1
7	45	1
8	45	1
10	22	1
16	22	1
30	6	1
9	6	1
12	22	1
4	22	1
15	28	1
7	28	1
10	6	1
7	6	1
42	19	1
15	15	1
15	15	1
9	33	1
10	13	1
7	13	1
8	19	1
26	19	1
15	18	1
15	18	1
12	17	1
4	17	1
17	15	1
40	7	1
2	7	1
40	8	1
2	8	1
15	6	1
7	6	1
