200	200
97
13	9	1
22	7	1
22	64	1
11	12	1
35	11	1
36	14	1
21	55	1
18	116	1
22	56	1
10	2	1
12	27	1
23	25	1
5	1	1
30	42	1
16	41	1
16	68	1
7	20	1
13	6	1
4	14	1
9	35	1
27	94	1
8	46	1
11	21	1
7	11	1
31	20	1
8	2	1
4	18	1
4	25	1
41	27	1
10	60	1
12	75	1
29	16	1
35	7	1
12	7	1
7	11	1
4	24	1
47	12	1
6	20	1
34	102	1
23	49	1
8	11	1
4	4	1
11	7	1
14	10	1
6	5	1
27	8	1
4	5	1
2	10	1
5	21	1
14	6	1
33	7	1
18	5	1
18	15	1
5	9	1
28	5	1
20	21	1
13	4	1
15	7	1
18	3	1
28	15	1
56	9	1
14	4	1
4	25	1
56	19	1
16	14	1
13	56	1
13	34	1
50	24	1
7	33	1
7	21	1
7	2	1
2	4	1
7	22	1
5	3	1
2	2	1
4	1	1
65	17	1
11	12	1
13	10	1
37	29	1
6	1	1
55	15	1
8	5	1
3	15	1
24	35	1
14	11	1
12	8	1
6	22	1
2	10	1
8	3	1
4	11	1
22	8	1
19	21	1
36	12	1
5	12	1
110	16	1
47	9	1
