200	200
97
15	72	1
15	47	1
67	11	1
56	39	1
6	35	1
11	17	1
8	20	1
22	8	1
8	12	1
3	16	1
11	9	1
9	61	1
47	7	1
11	11	1
5	18	1
6	22	1
5	7	1
6	14	1
25	21	1
22	4	1
16	11	1
33	17	1
8	7	1
4	8	1
26	110	1
11	4	1
58	12	1
56	21	1
21	102	1
6	25	1
9	51	1
16	11	1
30	5	1
12	9	1
4	6	1
26	16	1
68	12	1
20	10	1
21	26	1
20	12	1
49	16	1
6	28	1
11	3	1
37	12	1
9	18	1
2	9	1
5	14	1
15	4	1
39	9	1
64	10	1
32	7	1
16	26	1
99	21	1
38	19	1
23	32	1
6	37	1
22	54	1
25	36	1
50	27	1
27	22	1
8	41	1
66	23	1
8	5	1
15	3	1
18	12	1
9	4	1
6	2	1
9	6	1
5	8	1
4	18	1
15	19	1
8	5	1
14	4	1
48	13	1
14	14	1
23	10	1
5	18	1
10	23	1
51	11	1
58	14	1
7	12	1
10	9	1
16	12	1
13	3	1
35	9	1
34	12	1
17	25	1
3	3	1
7	23	1
10	20	1
109	18	1
7	7	1
6	6	1
44	13	1
3	1	1
3	12	1
10	11	1
