200 200
72
36	24	  1
26	4	  2
14	3	  1
31	26	  1
23	83	  2
52	10	  1
18	37	  3
6	1	  2
8	11	  4
32	10	  2
9	38	  1
43	27	  1
4	10	  1
36	103	  3
23	29	  2
17	35	  1
18	100	  1
13	75	  3
61	11	  2
7	35	  1
32	23	  5
11	4	  2
20	7	  5
9	9	  2
2	3	  2
14	64	  1
9	6	  2
22	6	  2
26	58	  3
10	10	  4
11	17	  1
10	35	  2
6	8	  5
36	21	  1
4	23	  1
7	18	  2
4	22	  1
2	13	  4
30	18	  2
38	9	  2
17	5	  4
106	25	  2
14	83	  3
62	9	  2
88	26	  1
8	35	  4
90	30	  1
60	21	  2
28	9	  2
5	17	  2
28	22	  1
57	11	  2
36	12	  3
30	11	  2
11	9	  1
16	28	  2
23	4	  1
58	11	  3
5	24	  2
6	19	  3
17	10	  2
6	3	  2
17	12	  2
41	9	  4
26	7	  1
10	3	  2
48	16	  2
53	13	  5
8	3	  3
33	13	  2
25	10	  1
22	5	  3
