60	90	
73		
6	37	1
10	15	1
4	7	1
12	7	1
4	18	1
10	8	1
5	8	1
4	25	1
5	25	1
4	8	1
12	8	1
10	10	1
5	10	1
3	4	1
7	4	1
7	10	1
2	10	1
7	15	1
4	18	1
15	18	1
3	18	1
7	18	1
7	5	1
2	5	1
4	11	1
5	11	1
4	5	1
5	5	1
1	3	1
6	3	1
1	4	1
6	4	1
4	2	1
5	2	1
19	25	1
5	9	1
4	9	1
3	6	1
3	6	1
6	13	1
20	13	1
3	18	1
3	18	1
5	16	1
4	16	1
6	11	1
13	4	1
7	4	1
13	7	1
3	2	1
4	2	1
3	5	1
4	5	1
4	24	1
15	12	1
13	12	1
19	7	1
9	7	1
5	4	1
2	4	1
12	5	1
9	22	1
5	1	1
2	1	1
15	12	1
13	12	1
2	5	1
5	5	1
12	17	1
2	12	1
5	12	1
4	5	1
28	5	1
