200	200
97
17	57	1
21	19	1
36	8	1
24	9	1
5	24	1
20	20	1
35	19	1
42	15	1
11	11	1
25	26	1
10	31	1
14	19	1
2	4	1
22	12	1
18	4	1
32	15	1
37	13	1
3	8	1
15	13	1
10	4	1
10	8	1
15	4	1
25	5	1
39	12	1
11	8	1
16	8	1
6	22	1
40	10	1
4	19	1
6	14	1
13	5	1
11	2	1
15	5	1
12	42	1
8	22	1
3	3	1
5	9	1
8	18	1
7	6	1
11	11	1
18	29	1
42	12	1
6	25	1
10	14	1
19	15	1
21	9	1
2	13	1
5	5	1
11	9	1
16	8	1
25	6	1
3	10	1
11	7	1
28	30	1
16	11	1
30	10	1
6	16	1
31	8	1
7	4	1
6	13	1
15	47	1
11	18	1
9	3	1
2	10	1
5	21	1
2	9	1
12	7	1
53	17	1
6	38	1
24	6	1
32	13	1
8	12	1
8	17	1
22	22	1
9	20	1
14	18	1
64	23	1
14	37	1
8	10	1
4	10	1
18	4	1
18	102	1
5	6	1
13	8	1
2	9	1
2	11	1
4	5	1
3	7	1
5	2	1
9	2	1
12	2	1
2	11	1
27	5	1
26	10	1
15	6	1
6	5	1
1	6	1
1	2	1
3	20	1
27	27	1
3	4	1
1	1	1
5	4	1
16	3	1
73	15	1
11	27	1
4	15	1
7	24	1
6	15	1
6	10	1
16	11	1
10	9	1
5	8	1
3	1	1
2	12	1
13	11	1
1	5	1
5	16	1
4	8	1
10	2	1
2	9	1
5	6	1
5	15	1
17	7	1
12	16	1
43	7	1
18	12	1
2	13	1
2	9	1
7	11	1
6	1	1
3	5	1
2	8	1
4	4	1
17	8	1
17	4	1
3	11	1
6	41	1
18	58	1
31	9	1
12	16	1
9	4	1
7	4	1
8	18	1
9	7	1
8	2	1
4	18	1
5	5	1
24	7	1
13	2	1
6	4	1
20	16	1
7	17	1
4	18	1
8	14	1
5	2	1
43	7	1
3	6	1
2	2	1
11	12	1
12	11	1
26	4	1
22	32	1
12	43	1
16	13	1
34	13	1
14	52	1
3	8	1
3	13	1
43	7	1
4	6	1
3	1	1
7	5	1
9	30	1
7	38	1
8	37	1
80	16	1
2	11	1
1	5	1
4	6	1
12	33	1
15	21	1
57	10	1
8	13	1
14	25	1
8	19	1
47	18	1
10	3	1
15	7	1
21	5	1
18	15	1
21	8	1
5	2	1
16	11	1
20	9	1
23	7	1
36	6	1
