200 200
73
54	12	  2
39	23	  4
17	58	  2
90	30	  1
12	32	  4
42	11	  2
81	21	  1
58	20	  2
4	23	  4
25	9	  2
3	13	  3
14	35	  1
11	4	  5
9	15	  1
5	23	  2
15	21	  1
18	10	  3
13	88	  2
5	19	  1
42	10	  2
49	8	  3
9	3	  1
13	5	  1
4	11	  2
14	60	  4
37	9	  3
5	20	  1
79	16	  1
5	16	  1
4	8	  1
42	11	  1
19	49	  2
9	8	  5
33	22	  1
34	6	  2
27	12	  2
7	23	  5
4	21	  1
26	7	  3
23	4	  1
9	3	  2
14	59	  4
18	16	  1
16	24	  2
27	49	  5
8	47	  4
8	23	  2
19	14	  1
3	2	  3
1	5	  4
51	8	  1
10	3	  2
30	9	  3
28	96	  4
9	31	  2
30	19	  1
18	55	  2
20	28	  4
23	86	  3
10	18	  1
9	12	  2
21	41	  2
4	2	  1
4	9	  1
31	7	  4
23	68	  4
18	29	  1
69	27	  2
91	14	  3
35	23	  3
61	22	  3
30	9	  2
65	13	  2
